,CSCO,META,NFLX,NVDA,AMZN,GOOGL,MSFT,AAPL,QQQ,^N225,CSCO_TR
1967-03-27,,,,,,,,,,1450.31005859375,
1967-03-28,,,,,,,,,,1438.0,
1967-03-29,,,,,,,,,,1456.469970703125,
1967-03-30,,,,,,,,,,1456.469970703125,
1967-03-31,,,,,,,,,,1455.5799560546875,
1967-04-03,,,,,,,,,,1439.1199951171875,
1967-04-04,,,,,,,,,,1426.469970703125,
1967-04-05,,,,,,,,,,1434.469970703125,
1967-04-06,,,,,,,,,,1428.1600341796875,
1967-04-07,,,,,,,,,,1425.7099609375,
1967-04-10,,,,,,,,,,1432.6300048828125,
1967-04-11,,,,,,,,,,1428.780029296875,
1967-04-12,,,,,,,,,,1418.02001953125,
1967-04-13,,,,,,,,,,1420.719970703125,
1967-04-14,,,,,,,,,,1420.719970703125,
1967-04-17,,,,,,,,,,1431.8499755859375,
1967-04-18,,,,,,,,,,1436.219970703125,
1967-04-19,,,,,,,,,,1438.219970703125,
1967-04-20,,,,,,,,,,1438.5899658203125,
1967-04-21,,,,,,,,,,1445.4599609375,
1967-04-24,,,,,,,,,,1436.6800537109375,
1967-04-25,,,,,,,,,,1438.969970703125,
1967-04-26,,,,,,,,,,1443.4300537109375,
1967-04-27,,,,,,,,,,1438.22998046875,
1967-04-28,,,,,,,,,,1437.239990234375,
1967-05-01,,,,,,,,,,1437.239990234375,
1967-05-02,,,,,,,,,,1448.739990234375,
1967-05-08,,,,,,,,,,1457.489990234375,
1967-05-09,,,,,,,,,,1451.6400146484375,
1967-05-10,,,,,,,,,,1461.6199951171875,
1967-05-11,,,,,,,,,,1476.52001953125,
1967-05-12,,,,,,,,,,1476.5799560546875,
1967-05-15,,,,,,,,,,1480.81005859375,
1967-05-16,,,,,,,,,,1477.43994140625,
1967-05-17,,,,,,,,,,1480.530029296875,
1967-05-18,,,,,,,,,,1480.530029296875,
1967-05-19,,,,,,,,,,1480.739990234375,
1967-05-22,,,,,,,,,,1474.77001953125,
1967-05-23,,,,,,,,,,1485.6199951171875,
1967-05-24,,,,,,,,,,1479.5899658203125,
1967-05-25,,,,,,,,,,1481.5799560546875,
1967-05-26,,,,,,,,,,1474.75,
1967-05-29,,,,,,,,,,1490.8199462890625,
1967-05-30,,,,,,,,,,1495.5699462890625,
1967-05-31,,,,,,,,,,1505.93994140625,
1967-06-01,,,,,,,,,,1502.780029296875,
1967-06-02,,,,,,,,,,1502.780029296875,
1967-06-05,,,,,,,,,,1488.68994140625,
1967-06-06,,,,,,,,,,1483.0400390625,
1967-06-07,,,,,,,,,,1476.9000244140625,
1967-06-08,,,,,,,,,,1490.5799560546875,
1967-06-09,,,,,,,,,,1487.7900390625,
1967-06-12,,,,,,,,,,1487.800048828125,
1967-06-13,,,,,,,,,,1479.0400390625,
1967-06-14,,,,,,,,,,1480.3599853515625,
1967-06-15,,,,,,,,,,1475.25,
1967-06-16,,,,,,,,,,1478.47998046875,
1967-06-19,,,,,,,,,,1478.47998046875,
1967-06-20,,,,,,,,,,1470.7099609375,
1967-06-21,,,,,,,,,,1477.449951171875,
1967-06-22,,,,,,,,,,1474.2900390625,
1967-06-23,,,,,,,,,,1474.030029296875,
1967-06-26,,,,,,,,,,1489.449951171875,
1967-06-27,,,,,,,,,,1490.6300048828125,
1967-06-28,,,,,,,,,,1486.1600341796875,
1967-06-29,,,,,,,,,,1494.4200439453125,
1967-06-30,,,,,,,,,,1494.1800537109375,
1967-07-03,,,,,,,,,,1494.43994140625,
1967-07-04,,,,,,,,,,1494.43994140625,
1967-07-05,,,,,,,,,,1489.280029296875,
1967-07-06,,,,,,,,,,1486.739990234375,
1967-07-07,,,,,,,,,,1477.1600341796875,
1967-07-10,,,,,,,,,,1481.989990234375,
1967-07-11,,,,,,,,,,1475.6600341796875,
1967-07-12,,,,,,,,,,1477.75,
1967-07-13,,,,,,,,,,1482.6500244140625,
1967-07-14,,,,,,,,,,1480.8199462890625,
1967-07-17,,,,,,,,,,1481.550048828125,
1967-07-18,,,,,,,,,,1481.239990234375,
1967-07-19,,,,,,,,,,1481.239990234375,
1967-07-21,,,,,,,,,,1494.0699462890625,
1967-07-24,,,,,,,,,,1494.2099609375,
1967-07-25,,,,,,,,,,1489.3399658203125,
1967-07-26,,,,,,,,,,1488.1099853515625,
1967-07-27,,,,,,,,,,1486.47998046875,
1967-07-28,,,,,,,,,,1483.6300048828125,
1967-07-31,,,,,,,,,,1476.3299560546875,
1967-08-01,,,,,,,,,,1461.72998046875,
1967-08-02,,,,,,,,,,1446.02001953125,
1967-08-03,,,,,,,,,,1446.02001953125,
1967-08-04,,,,,,,,,,1446.739990234375,
1967-08-07,,,,,,,,,,1429.3399658203125,
1967-08-08,,,,,,,,,,1435.3900146484375,
1967-08-09,,,,,,,,,,1430.8699951171875,
1967-08-10,,,,,,,,,,1429.47998046875,
1967-08-11,,,,,,,,,,1414.47998046875,
1967-08-14,,,,,,,,,,1369.449951171875,
1967-08-15,,,,,,,,,,1383.72998046875,
1967-08-16,,,,,,,,,,1354.2099609375,
1967-08-17,,,,,,,,,,1360.9000244140625,
1967-08-18,,,,,,,,,,1360.9000244140625,
1967-08-21,,,,,,,,,,1321.5400390625,
1967-08-22,,,,,,,,,,1340.31005859375,
1967-08-23,,,,,,,,,,1337.030029296875,
1967-08-24,,,,,,,,,,1350.9000244140625,
1967-08-25,,,,,,,,,,1342.1700439453125,
1967-08-28,,,,,,,,,,1335.1500244140625,
1967-08-29,,,,,,,,,,1336.8399658203125,
1967-08-30,,,,,,,,,,1336.8399658203125,
1967-08-31,,,,,,,,,,1342.6800537109375,
1967-09-01,,,,,,,,,,1352.5400390625,
1967-09-04,,,,,,,,,,1352.5400390625,
1967-09-05,,,,,,,,,,1371.3699951171875,
1967-09-06,,,,,,,,,,1364.22998046875,
1967-09-07,,,,,,,,,,1353.9100341796875,
1967-09-08,,,,,,,,,,1337.489990234375,
1967-09-11,,,,,,,,,,1331.6700439453125,
1967-09-12,,,,,,,,,,1329.719970703125,
1967-09-13,,,,,,,,,,1333.8299560546875,
1967-09-14,,,,,,,,,,1334.6600341796875,
1967-09-18,,,,,,,,,,1344.1199951171875,
1967-09-19,,,,,,,,,,1342.52001953125,
1967-09-20,,,,,,,,,,1342.52001953125,
1967-09-21,,,,,,,,,,1339.18994140625,
1967-09-22,,,,,,,,,,1350.27001953125,
1967-09-25,,,,,,,,,,1340.3800048828125,
1967-09-26,,,,,,,,,,1336.1800537109375,
1967-09-27,,,,,,,,,,1317.81005859375,
1967-09-28,,,,,,,,,,1320.0,
1967-09-29,,,,,,,,,,1323.9100341796875,
1967-10-02,,,,,,,,,,1312.280029296875,
1967-10-03,,,,,,,,,,1330.4000244140625,
1967-10-04,,,,,,,,,,1348.5799560546875,
1967-10-05,,,,,,,,,,1348.5799560546875,
1967-10-06,,,,,,,,,,1363.010009765625,
1967-10-09,,,,,,,,,,1380.4300537109375,
1967-10-11,,,,,,,,,,1367.3599853515625,
1967-10-12,,,,,,,,,,1365.1800537109375,
1967-10-13,,,,,,,,,,1362.6600341796875,
1967-10-16,,,,,,,,,,1372.989990234375,
1967-10-17,,,,,,,,,,1366.0,
1967-10-18,,,,,,,,,,1372.18994140625,
1967-10-19,,,,,,,,,,1375.1400146484375,
1967-10-20,,,,,,,,,,1378.699951171875,
1967-10-23,,,,,,,,,,1378.699951171875,
1967-10-24,,,,,,,,,,1385.4300537109375,
1967-10-25,,,,,,,,,,1382.3599853515625,
1967-10-26,,,,,,,,,,1384.1700439453125,
1967-10-27,,,,,,,,,,1376.0899658203125,
1967-10-30,,,,,,,,,,1385.6099853515625,
1967-10-31,,,,,,,,,,1376.050048828125,
1967-11-01,,,,,,,,,,1378.0699462890625,
1967-11-02,,,,,,,,,,1364.6099853515625,
1967-11-06,,,,,,,,,,1368.9200439453125,
1967-11-07,,,,,,,,,,1360.739990234375,
1967-11-08,,,,,,,,,,1360.739990234375,
1967-11-09,,,,,,,,,,1361.25,
1967-11-10,,,,,,,,,,1344.68994140625,
1967-11-13,,,,,,,,,,1342.0400390625,
1967-11-14,,,,,,,,,,1351.9599609375,
1967-11-15,,,,,,,,,,1344.4200439453125,
1967-11-16,,,,,,,,,,1349.300048828125,
1967-11-17,,,,,,,,,,1343.7900390625,
1967-11-20,,,,,,,,,,1273.3299560546875,
1967-11-21,,,,,,,,,,1265.239990234375,
1967-11-22,,,,,,,,,,1282.4000244140625,
1967-11-24,,,,,,,,,,1282.4000244140625,
1967-11-27,,,,,,,,,,1269.050048828125,
1967-11-28,,,,,,,,,,1275.77001953125,
1967-11-29,,,,,,,,,,1285.6800537109375,
1967-11-30,,,,,,,,,,1277.27001953125,
1967-12-01,,,,,,,,,,1284.8800048828125,
1967-12-04,,,,,,,,,,1294.9300537109375,
1967-12-05,,,,,,,,,,1279.3399658203125,
1967-12-06,,,,,,,,,,1274.6099853515625,
1967-12-07,,,,,,,,,,1277.030029296875,
1967-12-08,,,,,,,,,,1260.6300048828125,
1967-12-11,,,,,,,,,,1260.6300048828125,
1967-12-12,,,,,,,,,,1263.25,
1967-12-13,,,,,,,,,,1264.199951171875,
1967-12-14,,,,,,,,,,1258.239990234375,
1967-12-15,,,,,,,,,,1258.3699951171875,
1967-12-18,,,,,,,,,,1259.5699462890625,
1967-12-19,,,,,,,,,,1274.3900146484375,
1967-12-20,,,,,,,,,,1279.5899658203125,
1967-12-21,,,,,,,,,,1279.8599853515625,
1967-12-22,,,,,,,,,,1291.0799560546875,
1967-12-25,,,,,,,,,,1290.2900390625,
1967-12-26,,,,,,,,,,1290.2900390625,
1967-12-27,,,,,,,,,,1279.2900390625,
1967-12-28,,,,,,,,,,1283.469970703125,
1967-12-29,,,,,,,,,,1283.469970703125,
1968-01-04,,,,,,,,,,1266.27001953125,
1968-01-05,,,,,,,,,,1282.3800048828125,
1968-01-08,,,,,,,,,,1283.530029296875,
1968-01-09,,,,,,,,,,1305.93994140625,
1968-01-11,,,,,,,,,,1316.8900146484375,
1968-01-12,,,,,,,,,,1314.469970703125,
1968-01-16,,,,,,,,,,1314.97998046875,
1968-01-17,,,,,,,,,,1314.97998046875,
1968-01-18,,,,,,,,,,1322.989990234375,
1968-01-19,,,,,,,,,,1312.739990234375,
1968-01-22,,,,,,,,,,1306.489990234375,
1968-01-23,,,,,,,,,,1307.550048828125,
1968-01-24,,,,,,,,,,1304.449951171875,
1968-01-25,,,,,,,,,,1305.22998046875,
1968-01-26,,,,,,,,,,1313.1800537109375,
1968-01-29,,,,,,,,,,1306.6099853515625,
1968-01-30,,,,,,,,,,1306.6700439453125,
1968-01-31,,,,,,,,,,1312.199951171875,
1968-02-01,,,,,,,,,,1312.199951171875,
1968-02-02,,,,,,,,,,1318.1099853515625,
1968-02-05,,,,,,,,,,1320.5799560546875,
1968-02-06,,,,,,,,,,1329.3599853515625,
1968-02-07,,,,,,,,,,1331.77001953125,
1968-02-08,,,,,,,,,,1329.02001953125,
1968-02-09,,,,,,,,,,1330.72998046875,
1968-02-13,,,,,,,,,,1337.5899658203125,
1968-02-14,,,,,,,,,,1340.0799560546875,
1968-02-15,,,,,,,,,,1334.219970703125,
1968-02-16,,,,,,,,,,1334.219970703125,
1968-02-19,,,,,,,,,,1345.010009765625,
1968-02-20,,,,,,,,,,1341.6400146484375,
1968-02-21,,,,,,,,,,1342.6700439453125,
1968-02-22,,,,,,,,,,1352.030029296875,
1968-02-23,,,,,,,,,,1348.6600341796875,
1968-02-26,,,,,,,,,,1341.030029296875,
1968-02-27,,,,,,,,,,1351.1300048828125,
1968-02-28,,,,,,,,,,1344.6600341796875,
1968-02-29,,,,,,,,,,1349.77001953125,
1968-03-01,,,,,,,,,,1355.489990234375,
1968-03-04,,,,,,,,,,1355.489990234375,
1968-03-05,,,,,,,,,,1331.8599853515625,
1968-03-06,,,,,,,,,,1322.010009765625,
1968-03-07,,,,,,,,,,1327.0,
1968-03-08,,,,,,,,,,1321.4100341796875,
1968-03-11,,,,,,,,,,1326.6800537109375,
1968-03-12,,,,,,,,,,1328.0899658203125,
1968-03-13,,,,,,,,,,1335.0699462890625,
1968-03-14,,,,,,,,,,1318.010009765625,
1968-03-15,,,,,,,,,,1340.5400390625,
1968-03-18,,,,,,,,,,1373.0,
1968-03-19,,,,,,,,,,1373.0,
1968-03-20,,,,,,,,,,1373.0,
1968-03-22,,,,,,,,,,1350.6400146484375,
1968-03-25,,,,,,,,,,1356.719970703125,
1968-03-26,,,,,,,,,,1364.68994140625,
1968-03-27,,,,,,,,,,1354.68994140625,
1968-03-28,,,,,,,,,,1369.719970703125,
1968-03-29,,,,,,,,,,1361.1500244140625,
1968-04-01,,,,,,,,,,1367.3599853515625,
1968-04-02,,,,,,,,,,1380.77001953125,
1968-04-03,,,,,,,,,,1378.68994140625,
1968-04-04,,,,,,,,,,1378.68994140625,
1968-04-05,,,,,,,,,,1393.3199462890625,
1968-04-08,,,,,,,,,,1406.3199462890625,
1968-04-09,,,,,,,,,,1404.0699462890625,
1968-04-10,,,,,,,,,,1402.18994140625,
1968-04-11,,,,,,,,,,1403.550048828125,
1968-04-12,,,,,,,,,,1415.0,
1968-04-15,,,,,,,,,,1443.6500244140625,
1968-04-16,,,,,,,,,,1433.93994140625,
1968-04-17,,,,,,,,,,1435.0799560546875,
1968-04-18,,,,,,,,,,1437.300048828125,
1968-04-19,,,,,,,,,,1437.300048828125,
1968-04-22,,,,,,,,,,1440.47998046875,
1968-04-23,,,,,,,,,,1444.81005859375,
1968-04-24,,,,,,,,,,1450.3199462890625,
1968-04-25,,,,,,,,,,1449.6700439453125,
1968-04-26,,,,,,,,,,1438.239990234375,
1968-04-30,,,,,,,,,,1456.0699462890625,
1968-05-01,,,,,,,,,,1464.760009765625,
1968-05-02,,,,,,,,,,1464.8199462890625,
1968-05-07,,,,,,,,,,1480.1600341796875,
1968-05-08,,,,,,,,,,1480.1600341796875,
1968-05-09,,,,,,,,,,1478.1700439453125,
1968-05-10,,,,,,,,,,1473.5,
1968-05-13,,,,,,,,,,1469.5,
1968-05-14,,,,,,,,,,1466.3699951171875,
1968-05-15,,,,,,,,,,1469.9100341796875,
1968-05-16,,,,,,,,,,1476.3499755859375,
1968-05-17,,,,,,,,,,1485.8599853515625,
1968-05-20,,,,,,,,,,1500.4100341796875,
1968-05-21,,,,,,,,,,1476.6700439453125,
1968-05-22,,,,,,,,,,1466.0899658203125,
1968-05-23,,,,,,,,,,1466.0899658203125,
1968-05-24,,,,,,,,,,1460.0999755859375,
1968-05-27,,,,,,,,,,1460.02001953125,
1968-05-28,,,,,,,,,,1465.5999755859375,
1968-05-29,,,,,,,,,,1452.3199462890625,
1968-05-30,,,,,,,,,,1454.9300537109375,
1968-05-31,,,,,,,,,,1462.3399658203125,
1968-06-03,,,,,,,,,,1496.56005859375,
1968-06-04,,,,,,,,,,1509.489990234375,
1968-06-05,,,,,,,,,,1518.6600341796875,
1968-06-06,,,,,,,,,,1510.510009765625,
1968-06-07,,,,,,,,,,1510.510009765625,
1968-06-10,,,,,,,,,,1522.5899658203125,
1968-06-11,,,,,,,,,,1531.4599609375,
1968-06-12,,,,,,,,,,1519.06005859375,
1968-06-13,,,,,,,,,,1523.199951171875,
1968-06-14,,,,,,,,,,1524.030029296875,
1968-06-17,,,,,,,,,,1532.0,
1968-06-18,,,,,,,,,,1515.18994140625,
1968-06-19,,,,,,,,,,1481.239990234375,
1968-06-20,,,,,,,,,,1484.699951171875,
1968-06-21,,,,,,,,,,1482.5400390625,
1968-06-24,,,,,,,,,,1482.5400390625,
1968-06-25,,,,,,,,,,1501.7099609375,
1968-06-26,,,,,,,,,,1518.1800537109375,
1968-06-27,,,,,,,,,,1527.780029296875,
1968-06-28,,,,,,,,,,1531.1800537109375,
1968-07-01,,,,,,,,,,1548.9000244140625,
1968-07-02,,,,,,,,,,1542.9599609375,
1968-07-03,,,,,,,,,,1548.68994140625,
1968-07-04,,,,,,,,,,1540.4200439453125,
1968-07-05,,,,,,,,,,1547.0899658203125,
1968-07-08,,,,,,,,,,1552.760009765625,
1968-07-09,,,,,,,,,,1552.760009765625,
1968-07-10,,,,,,,,,,1549.8699951171875,
1968-07-11,,,,,,,,,,1554.9599609375,
1968-07-12,,,,,,,,,,1564.47998046875,
1968-07-15,,,,,,,,,,1581.56005859375,
1968-07-16,,,,,,,,,,1564.239990234375,
1968-07-17,,,,,,,,,,1561.6600341796875,
1968-07-18,,,,,,,,,,1561.93994140625,
1968-07-19,,,,,,,,,,1565.8699951171875,
1968-07-22,,,,,,,,,,1573.800048828125,
1968-07-23,,,,,,,,,,1577.800048828125,
1968-07-24,,,,,,,,,,1577.800048828125,
1968-07-25,,,,,,,,,,1570.0699462890625,
1968-07-26,,,,,,,,,,1582.8299560546875,
1968-07-29,,,,,,,,,,1592.1099853515625,
1968-07-30,,,,,,,,,,1583.0,
1968-07-31,,,,,,,,,,1602.969970703125,
1968-08-01,,,,,,,,,,1601.5799560546875,
1968-08-02,,,,,,,,,,1601.8399658203125,
1968-08-05,,,,,,,,,,1604.5699462890625,
1968-08-06,,,,,,,,,,1598.43994140625,
1968-08-07,,,,,,,,,,1617.9000244140625,
1968-08-08,,,,,,,,,,1617.9000244140625,
1968-08-09,,,,,,,,,,1622.8599853515625,
1968-08-12,,,,,,,,,,1627.8199462890625,
1968-08-13,,,,,,,,,,1631.239990234375,
1968-08-14,,,,,,,,,,1630.030029296875,
1968-08-15,,,,,,,,,,1617.9599609375,
1968-08-16,,,,,,,,,,1612.260009765625,
1968-08-19,,,,,,,,,,1623.18994140625,
1968-08-20,,,,,,,,,,1636.72998046875,
1968-08-21,,,,,,,,,,1641.030029296875,
1968-08-22,,,,,,,,,,1648.1700439453125,
1968-08-23,,,,,,,,,,1648.1700439453125,
1968-08-26,,,,,,,,,,1655.6800537109375,
1968-08-27,,,,,,,,,,1666.3499755859375,
1968-08-28,,,,,,,,,,1672.719970703125,
1968-08-29,,,,,,,,,,1691.6300048828125,
1968-08-30,,,,,,,,,,1691.9100341796875,
1968-09-02,,,,,,,,,,1717.5999755859375,
1968-09-03,,,,,,,,,,1723.469970703125,
1968-09-04,,,,,,,,,,1705.1500244140625,
1968-09-05,,,,,,,,,,1727.9200439453125,
1968-09-06,,,,,,,,,,1736.93994140625,
1968-09-09,,,,,,,,,,1736.93994140625,
1968-09-10,,,,,,,,,,1753.7099609375,
1968-09-11,,,,,,,,,,1766.1199951171875,
1968-09-12,,,,,,,,,,1766.219970703125,
1968-09-13,,,,,,,,,,1764.4100341796875,
1968-09-17,,,,,,,,,,1792.0999755859375,
1968-09-18,,,,,,,,,,1796.489990234375,
1968-09-19,,,,,,,,,,1793.8299560546875,
1968-09-20,,,,,,,,,,1801.6199951171875,
1968-09-24,,,,,,,,,,1802.97998046875,
1968-09-25,,,,,,,,,,1805.6099853515625,
1968-09-26,,,,,,,,,,1820.22998046875,
1968-09-27,,,,,,,,,,1826.6800537109375,
1968-09-30,,,,,,,,,,1826.6800537109375,
1968-10-01,,,,,,,,,,1835.1199951171875,
1968-10-02,,,,,,,,,,1851.489990234375,
1968-10-03,,,,,,,,,,1809.6099853515625,
1968-10-04,,,,,,,,,,1803.239990234375,
1968-10-07,,,,,,,,,,1830.6400146484375,
1968-10-08,,,,,,,,,,1827.6700439453125,
1968-10-09,,,,,,,,,,1827.6700439453125,
1968-10-11,,,,,,,,,,1715.469970703125,
1968-10-14,,,,,,,,,,1747.06005859375,
1968-10-15,,,,,,,,,,1707.719970703125,
1968-10-16,,,,,,,,,,1700.47998046875,
1968-10-17,,,,,,,,,,1724.72998046875,
1968-10-18,,,,,,,,,,1741.9300537109375,
1968-10-21,,,,,,,,,,1746.8299560546875,
1968-10-22,,,,,,,,,,1726.6199951171875,
1968-10-23,,,,,,,,,,1739.6500244140625,
1968-10-24,,,,,,,,,,1749.3299560546875,
1968-10-25,,,,,,,,,,1749.3299560546875,
1968-10-28,,,,,,,,,,1755.510009765625,
1968-10-29,,,,,,,,,,1768.93994140625,
1968-10-30,,,,,,,,,,1762.530029296875,
1968-10-31,,,,,,,,,,1745.2900390625,
1968-11-01,,,,,,,,,,1741.9200439453125,
1968-11-05,,,,,,,,,,1709.81005859375,
1968-11-06,,,,,,,,,,1705.7099609375,
1968-11-07,,,,,,,,,,1679.5899658203125,
1968-11-08,,,,,,,,,,1668.0899658203125,
1968-11-11,,,,,,,,,,1668.0899658203125,
1968-11-12,,,,,,,,,,1659.1800537109375,
1968-11-13,,,,,,,,,,1678.550048828125,
1968-11-14,,,,,,,,,,1695.050048828125,
1968-11-15,,,,,,,,,,1697.0799560546875,
1968-11-18,,,,,,,,,,1705.010009765625,
1968-11-19,,,,,,,,,,1712.2900390625,
1968-11-20,,,,,,,,,,1710.1500244140625,
1968-11-21,,,,,,,,,,1696.199951171875,
1968-11-22,,,,,,,,,,1693.0400390625,
1968-11-25,,,,,,,,,,1668.550048828125,
1968-11-26,,,,,,,,,,1668.550048828125,
1968-11-27,,,,,,,,,,1688.6800537109375,
1968-11-28,,,,,,,,,,1695.9100341796875,
1968-11-29,,,,,,,,,,1716.68994140625,
1968-12-02,,,,,,,,,,1743.2099609375,
1968-12-03,,,,,,,,,,1736.2099609375,
1968-12-04,,,,,,,,,,1725.7900390625,
1968-12-05,,,,,,,,,,1718.4200439453125,
1968-12-06,,,,,,,,,,1718.0899658203125,
1968-12-09,,,,,,,,,,1690.97998046875,
1968-12-10,,,,,,,,,,1710.969970703125,
1968-12-11,,,,,,,,,,1710.969970703125,
1968-12-12,,,,,,,,,,1725.4300537109375,
1968-12-13,,,,,,,,,,1712.0,
1968-12-16,,,,,,,,,,1722.3299560546875,
1968-12-17,,,,,,,,,,1711.5699462890625,
1968-12-18,,,,,,,,,,1692.9300537109375,
1968-12-19,,,,,,,,,,1696.1400146484375,
1968-12-20,,,,,,,,,,1702.449951171875,
1968-12-24,,,,,,,,,,1701.6700439453125,
1968-12-25,,,,,,,,,,1701.3800048828125,
1968-12-26,,,,,,,,,,1701.3800048828125,
1968-12-27,,,,,,,,,,1699.0799560546875,
1968-12-30,,,,,,,,,,1699.0799560546875,
1969-01-06,,,,,,,,,,1755.1500244140625,
1969-01-07,,,,,,,,,,1761.9300537109375,
1969-01-08,,,,,,,,,,1759.260009765625,
1969-01-09,,,,,,,,,,1753.31005859375,
1969-01-13,,,,,,,,,,1767.3499755859375,
1969-01-14,,,,,,,,,,1771.239990234375,
1969-01-16,,,,,,,,,,1782.050048828125,
1969-01-17,,,,,,,,,,1779.6300048828125,
1969-01-20,,,,,,,,,,1779.6300048828125,
1969-01-21,,,,,,,,,,1803.9000244140625,
1969-01-22,,,,,,,,,,1820.25,
1969-01-23,,,,,,,,,,1830.8699951171875,
1969-01-24,,,,,,,,,,1825.800048828125,
1969-01-27,,,,,,,,,,1833.2900390625,
1969-01-28,,,,,,,,,,1820.6199951171875,
1969-01-29,,,,,,,,,,1831.77001953125,
1969-01-30,,,,,,,,,,1826.1199951171875,
1969-01-31,,,,,,,,,,1830.260009765625,
1969-02-03,,,,,,,,,,1828.0400390625,
1969-02-04,,,,,,,,,,1828.0400390625,
1969-02-05,,,,,,,,,,1833.75,
1969-02-06,,,,,,,,,,1840.699951171875,
1969-02-07,,,,,,,,,,1845.949951171875,
1969-02-10,,,,,,,,,,1851.050048828125,
1969-02-12,,,,,,,,,,1852.3800048828125,
1969-02-13,,,,,,,,,,1843.0699462890625,
1969-02-14,,,,,,,,,,1826.1400146484375,
1969-02-17,,,,,,,,,,1824.27001953125,
1969-02-18,,,,,,,,,,1828.8499755859375,
1969-02-19,,,,,,,,,,1819.4200439453125,
1969-02-20,,,,,,,,,,1819.4200439453125,
1969-02-21,,,,,,,,,,1775.4300537109375,
1969-02-24,,,,,,,,,,1765.9000244140625,
1969-02-25,,,,,,,,,,1771.8499755859375,
1969-02-26,,,,,,,,,,1777.969970703125,
1969-02-27,,,,,,,,,,1762.969970703125,
1969-02-28,,,,,,,,,,1758.5400390625,
1969-03-03,,,,,,,,,,1769.550048828125,
1969-03-04,,,,,,,,,,1748.8800048828125,
1969-03-05,,,,,,,,,,1764.25,
1969-03-06,,,,,,,,,,1766.8900146484375,
1969-03-07,,,,,,,,,,1766.8900146484375,
1969-03-10,,,,,,,,,,1789.3199462890625,
1969-03-11,,,,,,,,,,1778.989990234375,
1969-03-12,,,,,,,,,,1785.25,
1969-03-13,,,,,,,,,,1803.1099853515625,
1969-03-14,,,,,,,,,,1795.5799560546875,
1969-03-17,,,,,,,,,,1806.6400146484375,
1969-03-18,,,,,,,,,,1798.2099609375,
1969-03-19,,,,,,,,,,1791.8199462890625,
1969-03-20,,,,,,,,,,1783.199951171875,
1969-03-24,,,,,,,,,,1815.739990234375,
1969-03-25,,,,,,,,,,1815.739990234375,
1969-03-26,,,,,,,,,,1832.8599853515625,
1969-03-27,,,,,,,,,,1819.8399658203125,
1969-03-28,,,,,,,,,,1824.0699462890625,
1969-03-31,,,,,,,,,,1841.02001953125,
1969-04-01,,,,,,,,,,1827.43994140625,
1969-04-02,,,,,,,,,,1859.1300048828125,
1969-04-03,,,,,,,,,,1844.969970703125,
1969-04-04,,,,,,,,,,1868.1199951171875,
1969-04-07,,,,,,,,,,1872.0999755859375,
1969-04-08,,,,,,,,,,1870.969970703125,
1969-04-09,,,,,,,,,,1870.969970703125,
1969-04-10,,,,,,,,,,1893.02001953125,
1969-04-11,,,,,,,,,,1893.5,
1969-04-14,,,,,,,,,,1900.260009765625,
1969-04-15,,,,,,,,,,1889.2099609375,
1969-04-16,,,,,,,,,,1871.8399658203125,
1969-04-17,,,,,,,,,,1899.7900390625,
1969-04-18,,,,,,,,,,1880.8299560546875,
1969-04-21,,,,,,,,,,1878.449951171875,
1969-04-22,,,,,,,,,,1890.1300048828125,
1969-04-23,,,,,,,,,,1877.25,
1969-04-24,,,,,,,,,,1877.25,
1969-04-25,,,,,,,,,,1896.0899658203125,
1969-04-28,,,,,,,,,,1901.030029296875,
1969-04-30,,,,,,,,,,1904.93994140625,
1969-05-01,,,,,,,,,,1911.5400390625,
1969-05-02,,,,,,,,,,1906.43994140625,
1969-05-06,,,,,,,,,,1925.1400146484375,
1969-05-07,,,,,,,,,,1924.2900390625,
1969-05-08,,,,,,,,,,1917.43994140625,
1969-05-09,,,,,,,,,,1919.0699462890625,
1969-05-12,,,,,,,,,,1938.97998046875,
1969-05-13,,,,,,,,,,1938.97998046875,
1969-05-14,,,,,,,,,,1938.6099853515625,
1969-05-15,,,,,,,,,,1937.22998046875,
1969-05-16,,,,,,,,,,1937.050048828125,
1969-05-19,,,,,,,,,,1939.8299560546875,
1969-05-20,,,,,,,,,,1928.2900390625,
1969-05-21,,,,,,,,,,1930.3399658203125,
1969-05-22,,,,,,,,,,1929.5799560546875,
1969-05-23,,,,,,,,,,1932.199951171875,
1969-05-26,,,,,,,,,,1939.3699951171875,
1969-05-27,,,,,,,,,,1939.3699951171875,
1969-05-28,,,,,,,,,,1959.5699462890625,
1969-05-29,,,,,,,,,,1959.5699462890625,
1969-05-30,,,,,,,,,,1990.530029296875,
1969-06-02,,,,,,,,,,2007.6099853515625,
1969-06-03,,,,,,,,,,2000.469970703125,
1969-06-04,,,,,,,,,,2001.77001953125,
1969-06-05,,,,,,,,,,2000.9599609375,
1969-06-06,,,,,,,,,,2009.1800537109375,
1969-06-09,,,,,,,,,,2029.0999755859375,
1969-06-10,,,,,,,,,,2029.5899658203125,
1969-06-11,,,,,,,,,,2014.6400146484375,
1969-06-12,,,,,,,,,,1926.010009765625,
1969-06-13,,,,,,,,,,1926.010009765625,
1969-06-16,,,,,,,,,,1955.68994140625,
1969-06-17,,,,,,,,,,1938.719970703125,
1969-06-18,,,,,,,,,,1884.8199462890625,
